CO_sensor,NMHC,NOx,NO2,O3_sensor,temp_C,humidity,abs_humidity,CO_level
1445.3,133.1,56.6,52.9,1174.4,11.3,69.2,0.962,4.283
867.2,295.5,17.2,14.6,483.6,34.3,28.0,0.734,6.248
612.8,431.9,260.0,65.0,1152.7,18.4,55.3,1.149,8.442
1605.1,72.0,377.3,78.5,986.1,15.1,73.6,1.557,11.366
853.5,317.2,298.4,123.7,1198.7,6.9,26.5,1.705,8.78
1114.4,2.4,159.0,7.2,697.6,22.8,66.1,0.535,7.394
1064.6,329.0,442.7,182.2,1227.1,21.1,76.1,0.568,12.887
429.2,53.2,224.8,63.7,1064.2,15.5,44.4,1.436,7.829
1624.9,436.6,316.6,78.0,1438.6,13.9,46.7,1.187,8.674
1158.7,299.2,239.3,125.8,855.0,13.5,39.2,1.016,8.109
1287.9,46.0,15.7,82.8,643.5,6.0,33.1,1.67,3.213
1547.6,77.8,120.8,128.0,467.7,26.2,87.0,1.237,8.339
988.6,163.9,254.8,63.3,1352.1,28.4,69.2,1.383,10.652
1282.5,292.3,231.9,64.7,132.3,-2.3,23.7,1.004,6.209
1114.3,141.4,156.6,83.6,340.5,17.1,84.9,0.946,7.275
1363.3,305.7,117.6,69.7,922.1,19.7,28.1,1.923,6.99
899.6,2.2,269.0,112.1,698.5,23.9,84.7,1.548,10.486
1677.9,69.7,,159.0,414.6,14.4,51.6,0.996,7.074
593.7,39.5,220.6,17.5,1104.7,16.6,54.0,1.998,7.879
1599.7,90.9,419.9,155.7,1120.6,20.0,57.8,0.581,12.628
1632.8,83.9,358.8,115.3,980.6,19.2,26.6,1.145,10.768
1173.6,418.3,112.2,172.1,1248.9,24.3,66.5,1.972,6.608
1020.1,204.7,297.6,115.6,1001.6,8.6,65.8,1.85,8.761
1596.4,283.0,607.0,130.5,167.3,7.9,60.4,1.18,14.651
1424.1,61.1,59.8,39.5,782.3,14.8,82.1,1.571,5.193
714.8,37.4,271.3,162.8,980.6,5.8,53.5,1.055,7.713
1268.5,187.9,73.2,42.8,1112.4,38.5,69.7,1.219,7.757
948.0,160.4,291.3,90.6,1008.9,10.3,43.7,1.469,8.498
1218.7,367.8,318.2,197.1,1106.5,25.6,84.7,1.061,11.174
1287.4,402.8,171.3,132.5,707.9,30.2,85.2,1.662,7.527
725.9,340.7,137.0,70.2,901.0,20.1,53.7,1.022,6.644
483.2,568.1,180.0,91.2,1107.4,11.8,71.5,0.808,6.891
814.1,162.4,1.4,128.9,1694.7,19.2,36.3,0.881,4.599
1546.0,277.5,130.5,156.1,573.8,7.0,65.0,1.856,4.874
1097.3,394.2,164.5,44.9,1124.1,6.4,26.0,1.632,5.784
1556.1,317.0,300.3,139.9,507.9,34.0,80.4,1.848,11.604
1752.2,350.2,162.3,93.0,696.8,4.8,70.5,1.895,6.275
1100.0,164.3,207.2,46.2,1253.2,3.5,86.8,0.518,6.539
1242.4,137.0,53.0,138.2,1016.5,23.6,74.5,0.789,5.242
1383.9,90.6,186.8,64.8,831.4,13.1,32.8,1.087,6.805
232.6,,483.3,45.2,1681.4,28.2,52.7,0.813,13.807
788.9,159.5,103.4,104.8,703.2,-10.1,58.0,0.582,2.577
1029.1,16.3,22.2,110.1,1056.1,17.2,78.0,1.893,4.898
1484.1,73.3,60.6,92.1,1155.6,7.2,58.5,1.833,3.456
464.2,80.2,200.2,36.5,327.4,1.9,53.4,0.786,6.502
1347.8,406.5,365.6,184.0,829.2,6.3,69.9,1.237,9.246
836.4,,68.7,142.7,479.6,5.3,65.0,1.967,3.178
1264.3,,287.3,130.5,87.3,15.3,72.4,1.386,9.544
895.1,120.5,79.0,52.8,1030.1,13.3,53.3,1.311,4.832
941.0,415.3,176.1,75.0,1078.3,22.5,70.6,1.137,7.641
850.8,100.8,381.7,28.1,688.2,2.3,88.0,0.69,9.229
897.3,114.7,133.6,82.0,550.2,21.5,32.7,0.672,7.21
1533.2,46.8,251.9,35.4,1437.0,25.7,23.7,1.813,9.554
631.9,148.6,87.9,65.5,1586.1,26.9,60.0,0.863,6.693
489.0,332.4,,220.7,1114.9,23.4,31.1,0.907,7.86
570.3,129.8,168.7,232.4,921.7,20.8,31.6,0.704,7.808
834.1,,143.5,99.3,687.8,12.6,67.0,1.089,6.482
995.9,149.5,132.6,76.6,1001.5,26.9,49.5,1.44,7.942
1113.1,86.8,196.0,146.3,879.5,26.0,22.3,1.311,8.154
997.9,242.9,268.8,87.3,1144.9,15.7,59.3,0.551,8.862
791.8,360.4,200.9,162.4,1338.3,8.2,37.1,1.204,6.503
1829.1,80.4,311.6,114.8,1010.5,10.0,50.4,1.128,9.322
1285.8,161.3,225.5,170.6,921.7,6.2,22.7,0.893,7.089
737.6,307.1,28.4,169.3,378.8,11.1,24.4,1.474,3.945
1039.9,329.9,,67.0,1049.2,23.5,33.4,1.91,7.537
1475.3,15.4,34.1,84.7,1126.5,25.9,70.3,1.551,4.937
824.5,65.6,211.5,117.2,1268.6,13.8,75.3,0.77,7.712
955.3,186.9,334.5,187.6,282.6,14.1,44.1,1.477,9.891
871.3,172.6,611.7,186.7,1019.6,12.5,28.8,0.727,15.0
1501.0,647.7,78.9,100.6,662.3,9.6,85.5,1.32,4.662
1212.4,188.2,209.7,92.3,1154.9,9.7,75.1,1.942,7.093
781.6,11.8,42.4,132.8,973.5,29.6,31.5,1.957,6.749
1900.7,184.2,213.3,114.6,676.3,13.7,35.9,1.825,6.776
646.7,259.5,363.5,125.6,1487.6,17.3,22.6,1.051,10.403
1036.5,300.6,255.4,108.1,765.8,-3.9,83.1,1.557,6.848
1525.9,412.7,331.1,16.2,682.4,10.5,85.3,0.755,9.869
997.2,107.6,402.3,110.7,750.1,9.9,25.8,1.895,10.437
913.9,16.3,439.7,99.3,245.9,23.0,30.3,1.183,12.811
1219.2,63.0,227.6,98.4,340.6,25.7,34.4,1.353,9.21
1110.6,75.1,52.2,124.4,1319.5,25.9,32.7,1.077,6.11
714.0,252.3,83.5,33.0,915.7,6.0,85.8,1.122,4.392
1328.1,203.3,157.6,130.9,1076.1,28.4,38.3,1.062,7.82
715.7,131.4,139.0,71.2,982.4,13.2,46.2,1.214,5.623
491.1,150.2,30.3,17.9,1002.5,9.8,24.8,1.789,2.747
1129.0,19.9,177.2,135.0,886.1,20.6,64.0,1.767,6.388
703.8,272.4,199.6,127.3,680.1,28.8,38.6,1.006,8.449
1067.4,152.8,45.1,13.2,1112.6,20.3,37.2,0.671,3.507
1209.4,162.6,171.3,26.3,965.4,6.2,88.4,1.175,5.989
1131.3,296.4,4.4,38.0,512.3,23.2,22.7,0.508,4.957
2308.4,90.7,216.7,20.6,1117.2,28.9,33.1,1.622,9.651
1645.2,68.2,56.5,70.1,1447.6,7.9,55.9,0.504,3.476
1283.7,513.6,,131.5,1025.2,18.5,59.4,0.81,6.97
1260.7,233.5,270.8,131.4,686.0,15.9,69.9,0.726,9.687
1387.8,283.7,300.4,75.1,985.5,19.1,34.6,1.81,9.795
1064.6,32.0,445.7,14.0,1168.8,7.7,47.6,1.999,11.584
1029.3,32.3,250.3,114.1,523.7,9.2,40.1,0.719,7.698
1045.3,435.3,173.8,128.3,726.2,22.4,78.4,1.353,7.709
877.6,644.4,319.1,67.0,910.5,23.8,45.2,1.739,10.369
1877.3,339.0,57.1,47.6,788.2,22.3,38.3,1.029,5.355
664.1,357.5,115.8,100.8,963.4,25.9,63.2,0.882,6.639
1454.1,0.5,107.6,54.0,1393.0,13.0,27.5,0.937,4.983
1394.1,137.6,63.1,4.3,381.4,31.8,79.4,0.984,6.345
1347.4,,148.0,34.6,419.6,8.2,39.5,0.885,6.503
1094.1,118.6,493.8,59.4,755.7,23.7,77.7,0.6,13.772
714.6,134.8,146.3,159.3,984.5,21.9,89.4,1.879,6.529
1254.1,534.5,256.7,57.6,456.2,18.2,21.5,1.85,8.24
1254.0,262.3,,67.5,1533.6,27.0,33.4,1.778,8.143
2018.9,2.7,66.3,109.7,1212.4,27.5,72.3,1.65,6.637
1336.9,,41.5,110.5,442.5,22.8,25.8,1.622,4.934
1193.0,271.3,68.7,29.6,919.9,14.2,51.3,1.559,6.254
1084.7,99.2,404.8,84.7,1042.4,33.9,30.5,1.778,13.146
920.2,175.9,121.3,169.6,599.5,13.5,52.9,0.582,5.417
1183.0,235.1,65.7,118.2,309.5,18.8,20.9,1.655,3.824
1325.7,47.6,249.0,132.0,618.6,26.1,30.5,1.803,9.58
774.7,495.9,195.7,130.0,1242.7,13.9,39.2,1.473,7.879
889.2,320.0,435.2,50.7,459.7,17.3,33.9,1.773,12.274
725.1,5.2,233.9,154.7,1362.1,2.4,45.3,0.946,7.027
1271.0,,392.3,62.8,564.0,22.7,30.1,1.042,12.197
1525.9,12.9,5.6,73.1,6.5,29.4,77.5,1.415,4.388
6.6,,164.7,79.6,1316.3,21.9,56.4,0.712,7.938
946.2,399.1,289.2,165.2,731.6,16.7,41.7,0.787,8.091
1794.0,245.4,78.5,177.0,818.3,22.2,40.7,1.991,6.336
1374.2,174.2,193.8,23.9,1000.5,30.2,37.1,1.681,8.858
1231.8,384.1,2.8,121.8,434.4,20.1,55.4,0.669,4.049
598.6,35.7,171.9,20.1,515.3,30.5,57.2,0.675,7.997
1426.5,236.8,39.5,142.0,760.9,20.5,89.4,1.089,4.826
1048.7,252.7,64.0,56.3,1255.3,17.0,64.0,1.997,5.068
1380.0,82.9,11.1,121.8,999.5,24.4,57.2,1.963,4.141
1974.6,20.5,,131.7,993.3,22.2,22.7,1.209,7.447
550.3,,258.5,37.8,1244.0,16.0,58.5,1.163,8.255
1653.8,204.2,26.4,145.9,1182.1,24.5,54.6,1.384,5.849
957.0,,251.2,63.6,606.3,18.9,82.8,1.493,8.417
1571.4,9.6,88.8,1.1,628.7,21.7,70.6,0.897,6.521
836.2,320.9,139.3,110.6,1082.7,9.1,53.6,0.756,6.033
679.9,140.1,293.2,116.9,848.9,22.9,36.0,1.725,10.871
1373.2,389.9,,147.8,860.1,24.3,70.0,1.031,8.182
406.8,79.5,,33.6,189.5,24.1,40.1,0.559,8.299
764.3,254.7,308.9,12.2,894.8,22.9,44.7,1.787,9.91
765.1,292.9,493.7,73.5,1173.4,20.2,68.5,1.602,14.078
799.5,264.2,196.4,84.3,772.1,6.5,41.9,1.582,7.3
1318.7,455.9,356.4,46.5,824.2,21.8,40.8,1.477,10.96
1280.2,519.9,65.3,55.2,1436.8,21.9,51.0,1.121,5.713
1024.9,348.9,239.9,80.7,670.5,20.1,66.4,1.832,9.383
758.5,660.6,250.1,2.9,1523.9,7.7,85.9,1.048,7.679
999.5,323.9,247.4,59.8,339.8,17.1,30.4,0.902,8.987
550.9,130.7,31.6,129.1,1061.8,14.8,37.7,1.309,3.962
548.5,56.5,97.1,160.1,305.3,15.1,89.0,1.195,5.272
769.8,178.4,227.2,29.3,1110.6,9.9,63.2,0.551,7.026
473.6,22.4,169.1,97.2,570.0,28.5,20.7,0.93,8.995
1107.9,69.7,127.4,181.4,480.6,20.8,82.6,1.072,6.811
1289.4,308.6,,135.5,685.4,24.1,39.7,1.688,7.703
1056.2,84.5,76.4,118.2,668.4,18.2,58.5,1.096,5.436
607.4,56.0,120.4,36.5,872.3,18.7,45.7,1.91,6.371
867.5,341.6,265.7,169.4,1162.1,10.5,32.2,1.611,8.028
1419.6,,350.0,68.9,1326.6,16.5,62.1,1.729,10.897
1520.1,320.0,224.5,66.1,1578.4,20.2,35.0,1.836,8.627
567.7,501.7,421.4,129.8,835.8,12.0,36.0,0.794,11.613
1228.4,35.4,416.1,85.3,814.4,24.7,76.2,1.704,13.088
722.0,212.8,446.3,118.7,954.0,24.9,65.0,0.79,14.024
1524.7,,28.3,138.0,731.9,20.8,84.3,1.324,4.96
1546.5,282.1,166.1,132.3,106.6,4.8,50.7,0.959,5.867
54.8,337.2,200.3,75.0,992.1,23.6,55.4,1.247,7.614
674.3,125.9,28.9,189.8,480.2,24.7,24.9,0.816,5.097
1217.7,187.0,150.2,279.6,897.1,4.3,45.2,1.942,4.648
159.1,306.8,76.5,106.5,732.5,25.2,23.4,1.499,6.599
1638.7,84.7,142.6,163.0,499.2,18.5,44.5,0.876,7.067
1207.7,118.2,21.1,126.0,665.5,24.2,48.6,0.855,4.675
425.8,230.6,184.0,89.5,539.8,42.2,32.1,0.737,10.315
1444.5,103.1,435.1,110.7,938.9,9.5,79.9,1.666,11.142
1447.6,114.3,16.5,71.1,743.4,16.8,43.6,1.219,3.471
1276.3,159.5,365.3,62.9,958.6,20.8,23.8,1.842,11.52
1218.3,357.0,180.1,64.4,450.2,11.7,47.3,0.502,6.438
1382.6,142.8,159.8,115.3,1033.5,35.3,58.4,1.245,8.636
596.3,65.0,54.4,139.7,1459.6,2.6,53.5,1.231,4.131
1107.8,145.8,113.3,105.2,995.5,28.4,59.4,1.974,7.792
708.5,157.4,141.7,96.4,1267.9,13.5,81.8,1.588,5.975
1477.6,107.6,289.8,137.8,804.8,15.7,22.1,1.309,9.036
1014.1,179.4,156.8,40.2,790.6,24.2,75.2,1.372,6.336
118.8,,448.5,54.5,1129.6,25.0,46.3,1.549,14.842
411.3,47.3,6.3,94.6,822.2,27.2,46.9,1.878,3.381
993.3,69.3,399.6,60.6,1271.1,22.9,61.3,0.596,12.315
783.0,,72.8,157.9,860.3,20.6,61.6,0.596,5.043
799.3,305.4,87.8,39.6,976.3,8.7,27.4,0.808,5.04
699.3,213.6,241.9,70.4,726.1,21.9,64.4,1.163,8.911
667.3,173.7,4.5,77.5,448.7,8.4,32.3,1.024,2.935
1149.1,330.4,416.5,120.2,854.7,28.1,40.6,0.578,12.983
1300.4,,162.7,77.3,815.6,17.2,53.8,1.398,6.822
1105.5,38.3,198.2,31.4,708.8,20.0,66.7,1.765,8.145
1265.7,328.2,184.2,131.0,1067.9,16.9,73.0,0.584,7.195
1025.2,314.6,,101.5,1282.7,12.4,70.3,1.285,7.081
381.7,183.5,58.0,74.3,1319.6,28.6,56.4,1.972,6.334
1598.9,276.3,0.4,124.0,854.0,15.1,31.9,0.575,2.989
1572.7,199.2,208.5,167.1,699.3,7.8,67.4,0.942,7.737
1249.3,504.0,160.8,120.0,610.3,7.8,88.4,1.163,5.913
507.1,70.1,119.4,85.7,1649.5,11.8,77.1,0.76,5.54
410.5,117.8,321.8,121.9,1352.2,3.2,50.2,1.327,7.958
705.9,112.5,126.9,26.5,917.0,20.2,52.1,1.778,6.524
1860.6,51.4,29.0,99.5,191.0,18.7,86.8,1.049,3.967
1149.3,144.0,627.6,100.9,855.2,-0.8,24.7,0.513,14.913
1008.4,303.5,68.1,68.4,1210.0,22.8,61.5,1.421,5.641
1050.4,199.3,271.2,183.4,648.4,13.9,29.9,1.823,8.405
844.7,,161.3,76.1,502.4,14.3,25.3,1.69,6.727
976.1,235.9,196.1,128.4,1134.6,4.1,39.9,1.476,6.626
1038.3,362.5,62.6,94.9,909.3,29.7,36.1,1.663,5.064
769.5,55.5,,38.2,915.4,21.1,23.2,0.984,7.785
515.5,496.2,201.8,34.4,907.6,18.5,79.7,1.229,7.003
1043.5,24.9,15.0,72.1,444.7,8.4,78.5,1.077,3.279
692.8,292.8,,114.3,656.1,20.1,67.7,0.56,8.139
1432.5,123.7,131.6,10.8,883.1,26.3,73.8,0.868,7.442
1196.7,85.5,371.5,35.0,449.6,22.3,24.7,1.245,11.68
957.8,338.2,142.9,69.6,578.5,10.7,39.1,1.468,6.388
713.2,172.9,91.8,93.0,1424.5,27.2,61.4,0.529,6.423
1272.5,183.9,314.7,102.9,982.8,18.3,82.4,1.89,10.73
1288.7,174.4,51.4,86.2,980.9,28.0,69.5,1.396,6.151
817.4,3.9,449.5,72.2,1150.9,0.7,21.2,1.752,11.522
1142.9,390.5,68.3,40.5,1113.2,0.8,36.7,0.777,2.661
656.8,196.0,120.7,115.4,955.2,13.8,48.3,1.441,5.98
1065.8,500.1,144.2,109.9,643.6,15.2,63.5,0.622,6.919
672.8,205.3,271.6,167.3,553.4,25.2,66.5,1.179,10.016
804.4,258.5,310.4,104.7,1023.8,24.8,62.8,1.546,11.707
1345.3,276.9,227.6,92.4,1429.4,31.1,25.0,1.492,9.845
1472.6,288.7,99.6,45.2,72.8,17.7,73.0,0.85,5.488
443.4,240.4,3.3,95.7,1184.4,18.5,66.9,0.667,3.896
938.5,49.2,232.5,66.3,461.0,14.1,34.9,1.033,9.03
1271.1,3.9,261.3,82.9,1042.1,23.3,54.7,1.416,10.4
582.7,106.0,313.1,109.6,819.2,21.0,37.9,0.634,9.872
841.2,322.7,19.4,119.3,752.8,14.8,68.1,1.756,3.425
1218.4,82.1,184.2,82.3,929.4,19.4,35.1,1.256,8.38
784.4,108.7,5.2,125.2,1088.3,9.2,21.4,1.787,2.992
468.1,311.1,202.1,47.4,1301.7,7.0,50.2,1.474,6.862
866.1,68.8,94.5,215.7,657.0,21.9,23.0,1.961,6.126
915.5,121.4,75.6,46.2,1074.6,18.7,23.0,1.237,5.633
1622.8,125.2,376.5,58.2,1008.7,12.0,33.4,1.589,11.041
1941.8,215.0,349.0,52.5,1043.3,24.6,70.5,1.235,11.163
1134.4,400.5,211.4,15.4,863.9,9.2,86.0,0.754,7.53
1038.0,62.6,91.2,84.4,1081.0,20.0,55.9,0.634,6.098
555.6,235.9,288.9,89.1,1562.7,21.3,67.5,0.854,11.266
441.4,,315.2,95.8,960.3,26.5,23.5,1.368,11.396
1464.7,211.6,177.1,121.4,842.1,20.2,75.3,1.75,8.267
411.3,597.3,,131.6,820.9,21.4,51.4,0.713,7.702
1264.2,96.4,182.0,111.8,975.5,39.5,53.8,1.886,10.22
1954.5,271.5,99.7,75.0,864.1,25.1,76.2,1.218,7.261
591.2,370.0,224.8,46.2,1476.4,12.6,28.2,1.256,7.87
233.4,50.2,12.7,93.1,494.2,18.3,51.9,0.547,4.525
1192.1,101.0,35.8,57.2,1380.8,25.3,57.8,1.954,5.195
1514.2,,62.1,166.6,748.9,13.5,62.9,0.591,3.703
603.9,,409.2,104.2,874.8,23.8,69.5,0.935,12.972
1383.7,150.8,100.3,75.9,1117.0,3.4,64.2,1.448,4.61
1499.0,170.7,377.2,37.7,713.1,21.2,79.3,1.462,12.348
1152.9,605.0,110.9,122.8,685.0,17.3,88.7,1.142,6.017
840.9,483.2,553.3,111.9,598.0,14.6,21.2,1.803,14.678
1323.0,336.6,147.1,114.8,646.0,8.1,48.9,0.999,5.834
791.2,107.6,223.3,77.4,961.1,24.7,48.6,0.732,7.738
981.9,69.8,2.5,13.5,1601.8,23.2,72.5,0.563,4.372
854.4,99.5,155.5,127.8,1104.8,16.5,40.3,0.704,7.199
1112.4,335.7,82.0,123.7,1185.9,15.9,21.1,1.933,5.286
1070.5,111.7,41.8,67.1,509.9,18.0,25.2,0.965,4.789
989.7,38.3,133.6,142.0,521.1,9.1,84.7,1.485,6.119
903.2,145.5,74.4,132.3,1183.0,31.6,84.3,1.953,6.724
1238.0,34.2,471.3,164.6,227.9,19.9,37.9,1.829,13.562
708.2,126.4,139.4,127.2,874.6,3.9,85.5,1.257,4.51
675.6,174.0,357.7,101.5,1298.9,39.8,81.3,0.627,12.818
1454.4,312.1,615.7,150.3,830.9,18.5,68.2,1.579,15.0
1371.8,,75.2,113.4,828.8,25.7,37.1,0.698,6.401
723.1,183.1,233.3,134.6,1164.3,19.7,28.3,0.722,9.179
698.1,151.5,251.3,26.2,836.3,19.8,31.7,1.819,9.79
720.6,104.2,8.3,128.7,1247.5,12.0,33.8,1.501,3.462
261.6,217.6,307.4,96.1,678.8,37.8,76.5,1.895,11.526
1377.9,149.9,384.1,136.0,1320.2,13.7,42.5,1.937,10.785
1144.4,377.0,116.3,107.0,894.2,13.4,67.5,1.191,5.489
641.1,233.5,246.8,108.3,431.2,15.3,73.8,1.504,8.544
1283.0,376.3,198.7,93.9,993.4,16.5,50.3,1.482,7.224
1353.8,56.9,149.8,26.4,406.6,17.0,35.0,0.669,6.273
980.0,353.3,334.3,109.6,907.0,18.5,53.2,1.429,11.36
1180.9,36.5,76.9,118.9,559.1,12.3,29.4,0.666,5.164
1172.4,344.9,123.4,95.6,292.5,20.8,77.1,1.784,7.338
994.2,43.4,30.8,131.2,204.1,25.9,76.4,1.892,4.772
1011.8,231.8,108.8,84.9,1186.9,9.2,85.4,1.083,5.491
1146.4,318.2,324.4,54.9,512.3,35.7,76.8,1.541,12.951
1082.7,26.6,162.7,86.9,1079.6,1.2,65.4,1.549,5.287
823.7,339.5,87.4,146.8,1061.9,17.1,46.4,0.575,5.185
779.4,175.1,101.5,69.8,1360.8,14.5,54.8,0.745,5.79
1638.8,,,131.8,1060.7,21.8,33.1,1.829,8.179
849.6,,23.7,110.3,152.4,17.4,67.1,0.797,4.26
487.6,152.8,187.3,88.0,1243.2,10.3,78.4,1.637,7.014
1471.5,197.9,449.7,141.1,812.1,21.5,68.8,1.388,14.137
983.0,27.6,272.6,86.5,1406.4,23.5,87.0,1.571,10.081
970.1,79.3,160.9,116.0,981.3,18.7,88.1,0.723,7.981
977.4,,296.9,162.8,1131.8,14.5,68.8,1.707,9.03
1502.2,595.5,101.4,184.7,1192.2,32.6,72.2,1.049,6.48
610.7,62.5,242.7,65.8,619.2,38.0,42.9,1.982,10.812
1439.2,22.2,288.8,135.7,1155.6,9.6,23.2,1.15,9.329
1132.8,175.1,315.9,167.6,1037.6,30.3,80.1,0.977,10.868
1367.7,542.1,6.2,178.9,1145.7,27.4,68.2,0.715,4.774
818.3,72.2,195.4,87.6,954.9,26.3,87.5,0.605,9.36
2073.2,,339.3,69.6,734.3,4.3,20.0,1.822,9.893
955.4,649.1,28.1,125.2,496.0,19.1,70.1,0.683,4.384
975.2,12.3,363.1,124.5,879.7,31.6,38.8,1.821,12.687
636.0,47.2,311.7,45.7,1185.3,8.0,51.1,1.325,9.546
948.8,,370.6,130.9,881.8,22.0,51.6,1.493,11.876
656.2,510.8,,142.5,1061.3,12.3,22.5,1.71,7.731
1865.8,537.8,53.5,118.0,105.4,30.6,79.6,1.313,5.879
280.7,120.4,304.5,111.1,1269.4,32.7,26.2,1.239,11.652
71.6,,7.3,66.2,1164.8,25.1,86.7,1.674,5.126
776.6,25.2,88.2,35.2,1021.3,18.1,60.0,1.124,4.973
1146.7,68.6,467.8,107.5,1313.4,17.1,39.2,0.618,12.62
1542.5,165.4,293.3,106.2,952.0,16.9,64.7,1.446,9.64
1054.3,283.2,86.3,20.1,1251.6,16.5,84.9,0.553,6.011
867.0,189.2,44.7,120.6,887.4,17.4,74.7,1.399,4.926
1002.8,51.5,178.1,142.3,754.5,26.3,31.6,1.266,7.997
1309.0,339.2,65.3,116.3,990.4,12.7,41.7,0.958,4.562
532.1,256.7,86.3,140.9,486.4,25.9,27.6,1.018,6.991
1394.1,246.6,161.1,102.6,1305.4,43.5,71.2,1.182,9.875
254.8,,16.3,87.1,1304.9,20.6,34.1,1.237,4.601
902.0,214.1,99.6,158.5,1538.7,24.1,72.2,1.137,6.455
960.5,127.0,,128.9,871.8,4.5,29.2,1.088,6.081
429.1,92.9,110.1,53.0,956.2,21.8,73.4,0.986,6.226
1013.7,89.6,38.1,46.5,954.3,16.3,56.0,1.471,4.983
824.8,,279.2,162.5,764.9,28.5,78.7,1.114,10.255
1097.1,,201.0,66.3,983.6,31.3,56.3,0.976,9.847
1115.3,482.4,331.2,80.7,1007.7,21.0,37.4,1.854,10.281
1148.7,437.1,179.8,88.8,14.7,12.7,67.7,0.773,6.653
797.0,69.3,185.6,188.8,551.5,12.6,41.0,0.718,8.528
1060.7,125.8,226.1,3.1,1262.9,3.9,26.4,1.665,7.523
1484.6,21.7,366.3,117.2,996.8,14.8,77.9,0.674,10.256
1318.8,89.9,14.2,176.9,258.8,13.8,71.1,0.907,4.17
1121.2,316.7,,140.8,549.5,29.5,24.0,1.026,9.184
613.4,3.0,207.6,116.8,923.1,30.2,84.9,0.93,9.577
36.8,96.1,299.2,57.3,602.2,35.3,34.3,1.602,11.465
205.0,76.2,4.8,86.1,1097.0,12.5,72.1,0.796,3.009
1255.8,528.9,60.6,106.1,1048.7,12.7,21.5,1.535,5.088
678.9,160.1,69.1,91.2,1090.4,10.4,53.5,0.938,4.434
488.1,320.6,78.1,141.1,926.1,32.5,38.0,1.785,6.225
738.2,,151.8,195.8,878.4,24.8,58.9,1.814,7.328
945.5,14.5,14.8,109.3,1505.5,32.6,38.9,0.918,4.849
1033.7,230.5,75.4,131.7,585.2,21.9,54.8,1.395,5.285
706.6,357.8,224.8,97.8,97.2,29.2,20.8,1.717,9.912
1366.0,46.5,330.4,68.8,291.8,16.0,83.6,0.61,10.22
912.7,283.8,166.2,127.1,604.5,19.5,76.6,1.353,7.935
899.0,96.2,198.5,36.3,1578.8,12.7,21.7,1.965,6.839
630.2,188.0,145.6,125.7,1217.6,19.1,89.1,1.044,6.204
1779.6,7.3,81.5,44.6,480.3,12.8,85.0,1.592,5.22
934.0,144.2,129.2,142.2,579.6,24.5,66.2,1.694,6.518
1217.2,198.5,135.9,41.4,1042.6,18.8,47.6,1.615,6.277
1069.2,,283.1,133.6,833.0,21.8,81.9,1.924,9.583
1497.5,448.4,319.7,181.9,469.5,28.5,80.1,1.651,11.424
660.7,150.3,182.2,79.9,458.1,19.2,49.5,1.9,6.955
1210.3,138.2,75.8,71.7,591.5,16.3,69.3,0.846,5.291
874.0,193.1,142.6,94.2,519.0,10.6,76.7,1.387,6.58
1075.7,62.8,34.1,128.6,604.0,14.5,77.2,1.067,4.004
861.9,61.2,224.7,18.9,951.0,10.8,88.1,1.584,7.346
1765.6,160.6,122.0,79.7,961.5,28.6,76.0,0.727,7.593
955.0,288.2,141.9,164.1,193.4,19.3,58.8,0.769,6.828
377.8,271.1,57.2,104.8,877.6,27.7,76.3,0.695,5.982
948.3,24.4,126.9,70.5,660.7,19.1,41.1,0.904,6.955
1053.3,388.6,291.4,79.3,1014.3,25.7,37.3,0.78,10.634
1052.4,263.9,89.6,141.3,1223.0,19.8,40.7,1.661,5.664
491.0,477.0,380.7,153.5,1092.9,17.3,58.1,1.38,11.089
526.4,565.1,15.0,126.3,456.9,27.4,61.2,1.057,5.514
1743.4,,211.3,134.5,948.5,16.8,42.4,0.808,7.551
909.6,389.7,36.7,42.5,1255.3,19.8,53.7,1.705,4.94
951.2,254.2,294.6,86.5,720.4,27.6,60.4,1.82,10.798
1835.6,158.7,322.2,132.5,126.5,2.9,39.4,1.779,8.621
1320.9,319.0,35.6,118.4,1164.5,18.1,24.0,1.887,3.606
986.3,39.5,306.4,103.2,466.9,33.9,27.4,1.712,12.197
1094.3,231.1,316.9,39.8,1374.3,31.0,62.9,1.449,10.395
1798.1,148.5,203.9,111.7,771.0,23.7,84.5,1.145,7.286
746.7,148.3,140.8,2.6,1258.1,13.1,51.2,0.936,6.466
1333.8,312.8,338.5,96.0,546.2,27.6,55.6,0.51,11.913
1272.5,,425.4,87.2,779.3,11.9,22.8,1.748,11.282
1024.1,347.8,167.7,40.2,1063.9,22.9,86.7,1.154,8.395
781.6,202.7,217.6,97.3,1320.8,25.6,80.1,1.808,8.372
1161.2,148.0,287.5,39.6,1049.8,32.5,54.2,0.983,11.463
998.9,102.7,448.7,82.7,1004.9,23.9,81.8,1.007,13.836
1287.6,287.3,373.8,19.3,1019.3,22.5,50.6,0.532,11.996
344.5,181.5,104.7,174.3,480.0,17.0,52.0,1.228,6.513
2273.2,274.5,369.2,17.9,1214.9,11.3,67.8,1.233,10.128
1237.8,,132.9,121.5,79.9,11.3,42.6,1.482,5.554
1193.6,41.3,259.7,6.7,1064.5,18.2,81.7,1.625,8.783
1822.1,9.9,606.6,97.0,230.9,26.8,35.0,1.021,15.0
750.1,170.2,8.3,128.1,908.9,3.1,87.2,1.891,2.533
