duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,protocol,intrusion
4.45,20847,546,0,0,0,6,0,1,0,331,397,tcp,normal
5.47,58128,324,0,0,0,17,0,1,0,218,133,tcp,normal
0.04,809,187080,0,0,0,3,0,1,0,178,511,tcp,normal
2.9,244,4361,0,0,0,20,0,1,1,201,284,tcp,normal
3.41,57582,4053,0,0,0,24,0,1,0,310,132,udp,normal
6.03,13028,8285,0,0,0,15,0,0,0,271,112,tcp,normal
1.5,23246,3432,0,0,0,10,0,1,0,499,285,udp,normal
6.52,13409,3382,0,0,0,10,0,1,0,252,106,udp,normal
11.04,121981,2239,0,0,0,7,0,1,0,178,364,tcp,normal
4.64,12293,2103,0,0,0,7,0,0,0,465,331,tcp,normal
2.64,4530,630,0,0,0,12,0,1,0,437,416,udp,normal
7.93,5708,955,0,1,0,24,0,1,0,417,247,icmp,normal
0.29,4741,23484,0,0,0,6,0,1,0,375,43,tcp,normal
4.17,70090,6107,0,0,0,29,0,1,0,147,398,tcp,normal
7.5,36756,216,0,0,0,10,0,1,1,177,63,tcp,normal
4.09,71496,7165,0,0,0,5,0,0,0,52,259,tcp,normal
4.24,54,967,0,0,0,8,0,0,0,445,249,tcp,normal
18.86,1879,253,0,0,0,4,0,0,0,357,455,tcp,normal
27.18,501,2577,0,0,0,20,0,1,0,166,220,icmp,normal
17.57,127819,202,0,0,0,28,0,1,0,88,494,tcp,normal
1.04,703,183,0,0,0,18,0,1,0,362,430,tcp,normal
3.42,10385,14559,0,0,0,24,0,1,0,91,481,tcp,normal
12.42,166576,97,0,0,0,17,0,0,0,349,210,tcp,normal
36.65,6078,1675,0,0,0,9,0,1,2,405,477,tcp,normal
2.77,1508,6523,0,3,0,18,0,1,0,220,85,tcp,normal
22.85,4745,217,0,0,0,3,0,0,0,223,418,tcp,normal
13.43,208,10150,0,0,0,27,0,0,0,481,479,tcp,normal
41.01,156,3902,0,0,0,28,0,0,0,436,172,tcp,normal
0.98,9495,1100485,0,0,0,16,0,1,0,243,14,tcp,normal
5.02,23,1539,0,0,0,1,0,1,0,280,18,udp,normal
6.5,2726,48748,0,0,0,4,0,0,0,423,502,tcp,normal
11.15,2369,103,0,0,0,5,0,1,0,211,429,tcp,normal
10.61,156590,237,0,0,0,5,0,0,0,157,173,udp,normal
23.68,8917,10602,0,0,0,2,0,0,0,394,358,tcp,normal
18.24,1755,381,0,0,0,3,0,1,0,401,474,udp,normal
0.57,20395,455,0,0,0,14,0,0,0,417,153,tcp,normal
6.67,4464,50218,0,0,0,26,0,1,0,43,54,udp,normal
5.23,347,4529,0,0,0,8,0,1,0,468,130,tcp,normal
58.59,5554,3463,0,1,0,0,0,1,0,389,33,tcp,normal
5.57,4201,2078,0,0,0,15,0,1,0,103,300,tcp,normal
11.48,3653,2528,0,0,0,24,0,0,0,302,470,tcp,normal
3.35,7579,35,0,0,0,7,0,1,0,255,229,tcp,normal
9.54,26049,1624,0,0,0,3,0,0,0,384,299,tcp,normal
2.31,6415,290,0,0,0,3,0,1,0,385,443,tcp,normal
9.25,238,8911,0,0,0,20,0,1,0,228,128,icmp,normal
20.26,148,282,0,0,0,10,0,1,0,164,424,tcp,normal
0.19,1435,382,0,0,0,25,0,1,0,318,341,tcp,normal
7.02,1248,75,0,0,0,17,0,0,0,115,440,udp,normal
40.38,6263,4100,0,0,0,22,0,1,0,277,386,tcp,normal
1.73,43592,20122,0,0,0,17,0,0,1,405,223,icmp,normal
2.03,70054,192,0,0,0,22,0,1,0,15,262,tcp,normal
6.36,839,302,0,0,0,11,0,1,0,50,54,udp,normal
20.48,88,8453,0,0,0,4,0,0,0,53,454,tcp,normal
8.27,3416,1011,0,0,0,6,0,1,0,123,221,udp,normal
7.11,27272,1755,0,0,0,14,0,0,0,198,407,tcp,normal
0.91,1265,3258,0,0,0,16,0,1,0,412,111,udp,normal
32.7,3377,699,0,0,0,15,0,1,0,145,58,tcp,normal
4.26,2161,542,0,0,0,8,0,0,0,324,354,tcp,normal
2.9,71666,177,0,0,0,12,0,1,0,377,229,tcp,normal
5.31,301763,145,0,0,0,3,0,1,0,298,391,tcp,normal
5.35,11386,25,0,0,0,25,0,0,1,255,115,udp,normal
6.13,11921,1521,0,0,0,10,0,1,0,106,261,icmp,normal
11.66,184,1519,0,0,0,29,0,0,0,494,246,tcp,normal
20.25,1290,2789,0,0,0,13,0,1,0,58,175,tcp,normal
0.59,17533,6468,0,0,0,14,0,1,0,294,250,udp,normal
6.75,6729,1736,0,0,0,7,0,0,0,192,380,tcp,normal
5.34,8313,68,0,0,0,5,5,0,0,464,48,tcp,attack
0.11,97,278,0,0,0,3,0,1,0,174,478,tcp,normal
16.95,42,151,0,0,0,25,0,1,0,319,387,tcp,normal
1.1,149178,160,0,0,0,23,0,0,0,44,335,tcp,normal
1.22,2214,3403,0,0,0,24,0,1,1,40,456,tcp,normal
0.5,106,1257,0,0,0,20,0,1,0,11,287,tcp,normal
2.24,2333,186,0,0,0,28,0,0,0,408,407,tcp,normal
1.95,169,4748,0,0,0,9,0,1,0,93,208,tcp,normal
4.28,298,725,0,0,0,23,0,0,0,383,207,udp,normal
10.77,673,249,0,0,0,19,0,1,0,478,474,udp,normal
0.56,168,2507,0,0,0,9,0,0,0,14,491,tcp,normal
19.68,3,17155,0,0,0,19,0,1,0,214,177,tcp,normal
3.95,13619,308,0,0,0,24,0,1,0,344,293,icmp,normal
9.33,925,168,0,0,0,6,0,1,0,65,349,tcp,normal
0.12,19957,2689,0,0,0,4,0,1,0,211,368,tcp,normal
4.55,3210,1566,0,0,0,6,0,1,0,352,19,tcp,normal
0.02,78,464,0,0,0,14,0,0,0,496,73,tcp,normal
1.81,2810,327,0,0,0,29,3,0,0,142,32,tcp,attack
5.94,50456,1478,0,0,0,27,0,1,0,261,446,tcp,normal
7.66,2442,107,0,0,0,16,0,1,0,327,276,tcp,normal
1.66,701,482,0,0,0,26,0,1,0,361,236,tcp,normal
13.67,166,274,0,0,0,17,0,0,0,212,316,icmp,normal
2.09,938,175,0,0,0,19,3,1,0,383,139,tcp,attack
1.23,291,1809,0,0,0,25,0,0,0,440,162,udp,normal
4.06,1147,44730,0,0,0,1,0,1,0,465,96,icmp,normal
8.02,37,49,0,0,0,12,0,1,0,68,53,tcp,normal
45.01,261,6195,0,0,0,21,0,0,0,325,177,tcp,normal
5.43,9836,1327,0,0,0,17,0,1,0,323,321,tcp,normal
5.55,3984,0,0,0,0,7,0,1,0,305,423,tcp,normal
0.61,1531,530,0,0,0,10,0,0,0,93,96,tcp,normal
14.52,235,1044650,0,0,0,22,0,1,1,442,68,tcp,normal
2.01,79714,18,0,0,0,20,0,1,0,294,182,udp,normal
13.66,231241,11767,0,0,0,25,0,0,1,304,452,icmp,normal
24.15,249,2539,0,0,0,26,0,0,0,30,367,tcp,normal
14.62,16722,180,0,0,0,11,0,1,1,358,407,tcp,normal
10.28,278,2960,0,0,0,16,0,1,0,115,254,tcp,normal
9.26,8667,2570,0,0,0,26,0,1,0,406,447,tcp,normal
6.04,23,968,0,0,0,23,0,0,0,170,441,tcp,normal
1.56,868,587,0,0,0,3,0,1,2,446,253,udp,normal
15.09,4362,500,0,0,0,19,0,0,0,74,473,icmp,normal
6.49,6489,1996,0,0,0,3,0,1,0,152,164,tcp,normal
9.83,387,3103,0,0,0,16,0,0,0,11,52,icmp,normal
4.68,9715,7791,0,0,0,9,0,0,0,369,99,udp,normal
2.24,2513,796,0,0,0,25,0,1,1,469,124,tcp,normal
16.43,158,2248,0,0,0,15,0,1,0,499,403,tcp,normal
4.19,310,83,0,0,0,14,0,0,0,263,21,tcp,normal
20.15,79854,34,0,0,0,1,0,0,0,481,84,tcp,normal
33.73,4303,462,0,0,0,13,0,0,0,120,463,udp,normal
17.72,1243,107,0,0,0,26,0,1,0,278,428,tcp,normal
1.37,142,1077,0,0,0,22,0,1,0,342,160,tcp,normal
19.31,947,2503,0,0,0,16,0,0,0,159,161,tcp,normal
7.33,4406,1298,0,0,0,20,0,0,0,443,316,tcp,normal
2.76,6460,389,0,0,0,24,0,1,0,168,453,tcp,normal
0.98,3829,201,0,0,0,7,0,1,0,131,239,udp,normal
3.26,761,4531,0,0,0,7,0,0,2,230,390,udp,normal
1.48,66,9562,0,0,0,13,0,0,3,89,482,tcp,normal
0.26,2462,1118,0,0,0,4,0,0,0,298,129,tcp,normal
44.03,2761,235,0,0,0,19,0,0,0,348,245,tcp,normal
17.81,515,4916,0,0,0,9,0,1,0,273,363,tcp,normal
13.43,1945,90,0,0,0,28,0,1,0,456,271,tcp,normal
2.14,3637,130,0,0,0,17,0,1,0,260,359,udp,normal
0.28,5735,3975,0,0,0,0,0,0,0,340,313,tcp,normal
6.64,15289,44,0,0,0,1,0,0,0,251,364,udp,normal
13.54,22,85,0,0,0,6,0,0,0,392,1,tcp,normal
32.92,7476,12260,0,0,0,5,0,1,0,408,275,tcp,normal
18.57,115,41,0,0,0,6,1,1,1,297,150,icmp,attack
22.4,362,572,0,0,0,14,0,1,0,440,26,icmp,normal
2.73,26027,36608,0,0,0,9,0,0,0,113,262,udp,normal
1.69,249,3608,0,0,0,13,0,1,0,90,444,tcp,normal
2.85,17289,139,0,0,0,2,0,1,0,412,253,udp,normal
1.49,905,2220,0,0,0,20,0,0,0,34,439,tcp,normal
16.02,60244,2555,0,0,0,2,0,0,0,328,194,tcp,normal
23.33,191,120,0,0,0,8,1,0,0,101,175,icmp,attack
3.67,2489,3137,0,0,0,7,0,0,2,112,46,tcp,normal
20.95,10,15492,0,0,0,6,0,1,0,367,360,tcp,normal
0.57,3584,25540,0,0,0,21,0,1,0,260,483,tcp,normal
11.31,107,2699,0,0,0,13,0,0,0,402,434,tcp,normal
7.5,1787,5597,0,0,0,3,0,1,2,290,461,tcp,normal
3.24,513,180,0,0,0,19,0,1,1,384,277,udp,normal
14.62,109864,34683,0,0,0,17,0,1,0,156,233,tcp,normal
2.38,1194,188,0,0,0,27,0,1,0,238,26,udp,normal
5.38,84127,283,0,0,0,26,1,1,0,496,249,tcp,attack
12.37,397,473,0,0,0,14,0,0,0,422,260,udp,normal
4.13,3,383,0,2,0,5,0,1,0,370,355,tcp,normal
19.34,13611,106,0,0,0,5,0,0,2,69,196,udp,normal
20.06,257,622,0,0,0,25,0,1,0,377,365,tcp,normal
2.26,27667,23284,0,0,0,1,0,0,0,157,181,tcp,normal
5.81,2237,311,0,0,0,22,0,0,0,164,29,tcp,normal
5.66,9889,341,0,0,0,28,0,1,0,43,375,tcp,normal
5.28,17746,18402,0,0,0,25,0,1,0,6,280,icmp,normal
6.97,251789,20,0,0,0,14,0,1,0,222,189,udp,normal
0.77,25050,5591,0,0,0,19,0,1,1,52,471,tcp,normal
20.41,4369,710,0,0,0,28,0,1,0,479,66,tcp,normal
3.42,16885,2918,0,0,0,5,0,0,1,120,184,tcp,normal
0.02,13618,2014,0,0,0,10,0,1,1,295,10,tcp,normal
11.56,8134,17629,0,0,0,15,0,1,0,110,103,icmp,normal
10.51,171459,113,0,0,0,15,0,0,1,142,197,udp,normal
40.84,1893,75,0,0,0,27,0,0,0,369,438,tcp,normal
12.7,4047,2255,0,0,0,11,0,1,0,301,20,tcp,normal
4.05,935,115,0,0,0,5,0,0,0,494,451,tcp,normal
30.5,752573,5571,0,0,0,6,1,1,0,218,507,tcp,attack
4.55,1597,2629,0,0,0,11,0,1,0,90,422,tcp,normal
17.22,6048,2161,0,0,0,18,0,0,0,251,100,tcp,normal
4.09,439,285,0,0,0,4,0,1,1,429,356,tcp,normal
0.5,1301,1027,0,0,0,20,0,1,0,498,236,icmp,normal
13.23,22795,685,0,0,0,3,0,1,0,124,144,udp,normal
4.31,2304,32808,0,0,0,25,0,0,1,394,182,udp,normal
4.14,31629,630,0,0,0,25,0,1,1,391,379,udp,normal
12.58,15471,290,0,0,0,13,0,1,0,272,387,icmp,normal
3.89,2417,8448,0,0,0,27,0,1,0,270,64,icmp,normal
1.26,505,165,0,0,0,9,0,1,0,105,381,tcp,normal
5.18,5417,42138,0,0,0,26,0,0,0,381,93,tcp,normal
17.36,5428,45,0,0,0,6,0,0,1,282,28,icmp,normal
1.39,3078,39406,0,0,0,4,0,1,0,170,58,tcp,normal
8.09,5450,1116,0,0,0,2,0,1,0,65,414,tcp,normal
1.42,732,483,0,0,0,19,0,0,0,127,42,tcp,normal
0.5,11212,35937,0,0,0,1,0,1,0,486,449,udp,normal
4.76,6974,650,0,0,0,27,0,0,0,234,511,tcp,normal
10.73,647,138,0,0,0,2,0,1,0,51,75,tcp,normal
3.22,1154,971,0,0,0,4,0,0,0,478,200,tcp,normal
5.9,2671,3873,0,0,0,14,0,1,0,319,154,tcp,normal
6.76,1175,939,0,0,0,0,0,1,0,501,183,tcp,normal
18.41,631,611,0,0,0,27,0,0,0,215,313,tcp,normal
17.09,23828,587,0,0,0,15,0,1,0,130,80,tcp,normal
0.02,17762,3510,0,0,0,27,1,1,2,260,219,udp,attack
5.34,10045,106,0,0,0,19,0,1,0,90,476,tcp,normal
10.67,285,2693,0,0,0,27,0,1,0,62,252,tcp,normal
19.13,121064,23159,0,0,0,20,0,1,0,43,269,tcp,normal
0.5,5632,18716,0,0,0,14,0,0,0,46,41,udp,normal
9.9,2322,21067,0,0,0,20,0,1,0,270,481,icmp,normal
18.45,15721,193,0,0,0,23,0,0,0,108,81,tcp,normal
2.94,2362,31310,0,0,0,2,1,0,0,78,353,tcp,attack
2.3,9,817,0,0,0,8,0,1,0,43,176,udp,normal
6.31,5057,2499,0,0,0,3,0,1,0,385,112,tcp,normal
32.86,26481,1129,0,0,0,26,1,1,0,284,213,udp,attack
11.81,6404,303,0,0,0,12,0,1,1,84,374,tcp,normal
5.52,72,1504,0,0,0,9,0,0,0,19,301,tcp,normal
0.21,16385,5333,0,0,0,13,0,0,3,323,80,udp,normal
8.14,5145,3423,0,0,0,14,0,0,0,481,500,udp,normal
4.29,5899,2442,0,0,0,12,0,0,0,500,263,tcp,normal
2.05,141,214,0,0,0,20,0,1,0,190,287,icmp,normal
6.93,984,807,0,0,0,1,0,1,0,484,108,tcp,normal
4.18,329,1840,0,0,0,17,0,1,0,78,346,udp,normal
0.39,18162,44,0,0,0,10,0,0,0,8,464,tcp,normal
12.93,7657,3663,0,0,0,8,0,1,0,103,208,udp,normal
13.19,843,2548,0,0,0,8,0,1,0,510,86,tcp,normal
9.65,665,19305,0,0,0,14,0,1,0,468,105,tcp,normal
18.38,1588,460,0,0,0,12,0,1,0,60,431,tcp,normal
2.27,5316,960,0,0,0,17,0,0,0,369,273,udp,normal
3.37,17619,1089,0,0,0,28,0,0,0,440,32,tcp,normal
6.14,481,4307,0,0,0,0,0,1,0,442,409,icmp,normal
0.62,6127,451,0,0,0,16,0,1,0,44,344,tcp,normal
21.5,1431,13273,0,2,0,11,0,1,1,125,101,udp,attack
6.75,8,700,0,0,0,24,0,1,0,177,166,udp,normal
3.93,1027,1737,0,0,0,29,0,1,0,342,185,icmp,normal
6.5,6659,262,0,0,0,27,0,1,0,367,137,tcp,normal
3.93,583,109,0,0,0,20,0,0,0,218,196,tcp,normal
3.37,5993,868,0,0,0,18,0,0,0,483,506,tcp,normal
5.94,12039,198,0,0,0,0,0,1,0,432,239,tcp,normal
6.58,29957,142,0,0,0,3,0,0,0,358,351,tcp,normal
5.68,355,1017,0,0,0,26,0,0,0,206,384,tcp,normal
7.94,31283,75,0,0,0,18,0,1,0,279,454,tcp,normal
15.3,3184,575,0,0,0,20,0,1,0,50,221,tcp,normal
0.59,128,1156,0,0,0,25,0,1,0,179,429,udp,normal
16.69,1839,9335,0,0,0,23,0,1,0,69,107,icmp,normal
2.59,1649,833,0,0,0,6,0,0,1,385,449,tcp,normal
2.9,1014,2397,0,0,0,10,0,1,2,90,9,tcp,normal
9.15,250,86,0,0,0,20,0,0,0,271,193,udp,normal
37.16,4802,90,0,0,0,25,0,1,0,179,322,tcp,normal
0.18,2637,6162,0,0,0,15,0,1,1,332,369,tcp,normal
11.18,991,268,0,0,0,13,0,1,2,341,197,tcp,normal
11.94,440,152,0,0,0,18,0,1,0,101,286,tcp,normal
8.52,76,145,0,0,0,28,0,1,0,273,356,tcp,normal
0.1,65795,552,0,0,0,4,0,0,0,457,368,icmp,normal
9.32,1748,3931,0,0,0,11,1,1,1,129,244,udp,attack
1.22,14582,13,0,0,0,12,0,1,0,256,267,tcp,normal
0.81,27773,210309,0,0,0,26,0,1,0,95,146,udp,normal
11.91,23781,1250,0,0,0,10,0,1,0,209,34,tcp,normal
12.05,11406,192,0,0,0,0,0,1,0,84,176,tcp,normal
22.06,4669,787,0,0,0,2,0,0,0,53,262,tcp,normal
0.03,99,157,0,0,0,17,0,1,0,260,25,tcp,normal
4.76,69754,1553,0,0,0,0,0,1,0,409,123,udp,normal
0.12,304,218,0,0,0,4,0,0,0,98,508,tcp,normal
4.54,58985,1447,0,0,0,0,0,1,0,391,281,tcp,normal
6.77,1653,413,0,0,0,1,0,1,0,191,456,tcp,normal
7.54,21469,3554,0,0,0,0,0,1,0,91,250,tcp,normal
4.4,16405,34160,0,0,0,25,0,1,1,386,473,icmp,normal
12.92,6141,264,0,0,0,23,0,1,0,301,244,tcp,normal
5.37,6070,993,0,0,0,7,0,1,0,133,403,icmp,normal
7.28,2085,4128,0,0,0,12,0,0,1,196,111,udp,normal
16.1,3267,12600,0,0,0,0,0,1,2,368,62,icmp,normal
1.92,3219,2328,0,0,0,6,0,0,2,195,366,tcp,normal
3.87,4131,244,0,0,0,2,0,0,0,409,253,tcp,normal
7.37,2285,98,0,0,0,18,0,1,1,305,161,icmp,normal
14.59,207,1884,0,0,0,1,0,1,2,26,422,tcp,normal
5.54,1291,4205,0,0,0,1,0,1,0,248,310,tcp,normal
0.76,7000,3099,0,0,0,25,0,0,0,255,370,tcp,normal
44.95,2284,4004,0,0,0,5,0,1,1,347,411,tcp,normal
12.31,3040,85,0,0,0,20,0,0,0,300,478,udp,normal
12.83,885,350,0,0,0,21,0,1,0,360,351,tcp,normal
6.26,9379,800,0,0,0,25,0,1,0,161,289,tcp,normal
7.92,10393,1792,0,0,0,2,0,0,1,445,90,tcp,normal
51.24,28,1907,0,0,0,22,0,1,0,265,50,tcp,normal
9.04,131,2165,0,0,0,26,0,1,0,163,144,tcp,normal
2.47,2074,21,0,0,0,9,0,1,0,230,51,tcp,normal
33.35,8140,77,0,0,0,3,0,1,0,8,154,udp,normal
7.72,5427,1213,0,0,0,29,0,0,0,397,50,tcp,normal
0.21,2257,1488,0,0,0,1,0,0,0,196,492,tcp,normal
8.52,15766,800,0,0,0,6,0,1,0,425,31,tcp,normal
0.73,10015,2456,0,0,0,19,0,1,0,389,445,tcp,normal
7.5,2004,4086,0,0,0,0,0,0,0,108,95,tcp,normal
17.45,2253,119,0,0,0,8,0,1,0,235,163,tcp,normal
7.74,217,34,0,0,0,26,0,1,0,270,324,udp,normal
4.68,3644,495,0,0,0,0,0,0,0,332,229,tcp,normal
21.42,9170,4165,0,0,0,0,0,1,0,20,264,icmp,normal
26.25,704,1827,0,0,0,22,0,1,0,5,326,tcp,normal
4.27,3220,622,0,0,0,6,0,1,0,473,80,tcp,normal
6.91,5843,12851,0,0,0,8,0,1,0,141,400,icmp,normal
40.7,17029,77119,0,0,0,28,0,1,0,23,49,tcp,normal
1.96,1610,4698,0,0,0,20,0,0,0,42,108,tcp,normal
3.54,532,25711,0,0,0,15,0,1,1,429,78,icmp,normal
5.59,1519,54,0,0,0,29,0,0,0,37,494,udp,normal
1.06,5342,1411,0,0,0,17,0,1,0,63,390,tcp,normal
3.18,4780,382,0,0,0,27,0,0,0,113,317,tcp,normal
7.87,137,4416,0,0,0,23,0,1,0,312,338,tcp,normal
2.59,1515,93,0,0,0,18,0,0,0,31,182,tcp,normal
11.59,384,1018,0,0,0,13,0,1,0,294,438,tcp,normal
4.27,3181,310,0,0,0,13,0,0,0,91,480,tcp,normal
0.94,6097,5502,0,0,0,28,0,0,0,202,491,tcp,normal
14.46,22926,403,0,0,0,4,0,1,0,361,44,tcp,normal
8.38,36970,48,0,0,0,5,0,1,2,174,161,tcp,normal
17.42,8046,2789,0,0,0,18,0,0,0,505,416,tcp,normal
4.47,1303,6133,0,0,0,5,0,0,0,375,207,udp,normal
0.2,1071,185,0,0,0,4,0,0,2,444,228,tcp,normal
0.48,7528,4191,0,0,0,10,0,1,0,66,282,tcp,normal
15.87,13774,1349,0,0,0,6,0,1,1,496,351,tcp,normal
5.29,262,1332,0,0,0,9,0,0,0,340,3,udp,normal
37.46,351886,14,0,0,0,17,0,1,0,156,232,udp,normal
17.74,7006,10917,0,0,0,7,0,1,0,377,100,tcp,normal
0.16,15974,2225,0,0,0,21,2,0,0,207,476,tcp,attack
20.4,7527,1910,0,0,0,0,0,1,1,291,122,tcp,normal
2.39,366,2529,0,0,0,14,0,1,0,184,94,icmp,normal
6.66,1232,1788,0,0,0,26,0,1,0,1,231,tcp,normal
7.05,632,21434,0,0,0,10,0,0,0,367,35,tcp,normal
0.62,101,9961,0,0,0,17,0,0,0,472,26,tcp,normal
1.34,257,444,0,0,0,28,0,1,0,413,199,tcp,normal
5.5,100641,262516,0,0,0,2,0,1,1,43,450,tcp,normal
10.29,1934,5118,0,0,0,29,0,0,0,55,285,tcp,normal
3.07,16953,54248,0,0,0,18,0,1,0,90,429,tcp,normal
7.47,961,1718,0,0,0,12,0,0,0,83,239,icmp,normal
4.77,711,1393,0,0,0,25,0,1,0,290,117,tcp,normal
9.95,58696,91,0,0,0,18,0,0,0,404,149,udp,normal
5.52,2064,31,0,0,0,10,0,1,0,321,452,udp,normal
19.08,1903,1138,0,0,0,4,0,1,0,464,356,tcp,normal
41.19,5045,555,0,0,0,24,0,0,0,41,398,udp,normal
24.42,10571,2445,0,0,0,28,0,1,0,504,198,tcp,normal
1.85,1022,279,0,0,0,21,0,1,0,77,242,tcp,normal
6.11,37,4646,0,1,0,12,0,0,3,88,339,tcp,attack
6.14,30119,6716,0,0,0,24,0,1,1,344,189,tcp,normal
18.36,7043,35406,0,0,0,2,0,0,0,281,394,udp,normal
4.42,510,125063,0,0,0,24,0,0,0,99,135,icmp,normal
7.98,2156,4953,0,0,0,19,0,1,0,509,318,tcp,normal
9.4,42088,62294,0,0,0,22,0,1,0,415,251,tcp,normal
1.18,70090,2642,0,0,0,16,0,0,0,423,474,tcp,normal
8.16,1535,1915,0,0,0,25,0,1,0,81,301,tcp,normal
2.83,59471,152,0,0,0,2,0,0,0,173,416,tcp,normal
2.31,2984,1316,0,0,0,3,0,1,2,433,245,udp,normal
2.88,686,579,0,0,0,27,0,0,0,447,180,tcp,normal
1.05,1036,164,0,0,0,23,0,0,0,232,80,tcp,normal
0.72,103933,49,0,0,0,0,0,1,0,359,409,tcp,normal
10.41,9500,1051,0,0,0,6,0,0,2,185,472,tcp,normal
28.3,447,121,0,0,0,19,0,0,1,206,425,tcp,normal
11.65,23421,824,0,0,0,13,0,1,0,220,472,udp,normal
3.74,25332,5465,0,0,0,10,0,1,0,278,301,tcp,normal
4.08,1299,185,0,0,0,18,0,1,0,361,130,udp,normal
7.8,7585,92,0,0,0,12,0,1,0,8,4,tcp,normal
20.12,50812,76,0,0,0,7,0,0,0,1,115,tcp,normal
2.26,292,287,0,0,0,4,0,1,0,440,474,udp,normal
6.32,79,313,0,0,0,21,0,1,0,395,266,tcp,normal
6.91,774,77,0,0,0,17,0,1,0,122,481,tcp,normal
26.77,88,7276,0,0,0,13,0,1,0,187,484,icmp,normal
7.68,246,3399,0,0,0,16,0,0,0,240,208,tcp,normal
15.18,29295,51,0,0,0,11,0,0,0,413,103,tcp,normal
0.92,548,132,0,0,0,22,0,1,1,335,149,tcp,normal
3.96,2602,5945,0,0,0,7,0,1,0,373,389,tcp,normal
9.45,12709,79,0,0,0,28,0,0,0,489,301,icmp,normal
11.32,31904,162,0,0,0,2,0,0,0,201,176,tcp,normal
21.65,5984,720,0,0,0,5,0,0,0,364,6,tcp,normal
8.93,41,238,0,0,0,11,0,1,1,145,282,tcp,normal
3.42,2685,72052,0,0,0,16,1,0,0,283,147,tcp,attack
7.75,13841,2711,0,0,0,3,0,0,0,83,178,udp,normal
12.43,4165,1893,0,0,0,27,0,1,0,483,509,tcp,normal
15.34,8916,998,0,0,0,1,1,1,0,323,427,tcp,attack
28.93,776,6186,0,0,0,0,0,1,0,42,79,tcp,normal
2.12,3601,1925,0,0,0,27,0,1,0,182,279,tcp,normal
10.82,11179,411,0,0,0,18,0,1,0,40,377,tcp,normal
2.24,51558,41,0,0,0,26,0,0,0,115,297,tcp,normal
3.83,831,308,0,0,0,17,0,0,0,83,255,tcp,normal
1.54,796,558,0,0,0,20,0,1,1,253,467,tcp,normal
14.83,70664,2845,0,0,0,24,0,1,0,374,236,icmp,normal
24.53,1517,7052,0,0,0,23,0,0,0,110,398,tcp,normal
0.3,4653,1096,0,0,0,27,0,0,0,215,369,tcp,normal
16.79,5038,1298,0,0,0,1,0,0,0,319,274,tcp,normal
2.77,2953,99,0,0,0,6,0,1,0,455,504,tcp,normal
6.67,145047,197,0,0,0,10,0,1,0,136,405,tcp,normal
13.79,1884,29,0,0,0,29,0,1,1,69,345,tcp,normal
7.07,14495,320,0,0,0,11,0,1,0,93,67,tcp,normal
2.63,1293,2104,0,0,0,18,1,0,0,486,81,tcp,attack
23.66,124336,4089,0,0,0,5,0,1,0,246,271,tcp,normal
9.0,576,284,0,0,0,27,0,1,0,185,507,tcp,normal
26.77,10267,9245,0,0,0,8,0,0,0,93,14,icmp,normal
18.75,27,20731,0,0,0,15,0,1,0,447,227,tcp,normal
20.92,1657,6215,0,0,0,18,0,1,0,233,164,udp,normal
4.49,9076,11866,0,0,0,25,1,1,1,285,399,tcp,attack
43.67,163,173,0,0,0,25,0,1,0,35,86,udp,normal
19.13,1413,61,0,0,0,14,0,0,0,181,384,tcp,normal
4.12,1800501,6848,0,0,0,1,0,1,0,407,497,tcp,normal
22.67,351,17325,0,0,0,13,0,0,0,140,333,udp,normal
14.08,5139,30680,0,0,0,17,0,1,2,273,16,tcp,normal
12.91,158,38,0,0,0,4,0,1,0,315,401,icmp,normal
0.06,342,1215,0,1,0,5,0,1,0,494,507,tcp,normal
0.23,7014,114,0,0,0,19,1,1,0,463,465,tcp,attack
11.87,1908,770,0,0,0,5,0,0,0,339,390,tcp,normal
3.27,585,5987,0,0,0,19,0,1,0,215,37,tcp,normal
0.6,1172,2313,0,0,0,11,0,1,0,19,412,tcp,normal
3.37,27368,58,0,0,0,4,0,1,0,182,216,tcp,normal
18.2,1882,756,0,0,0,6,0,1,0,285,456,tcp,normal
6.36,9440,383,0,0,0,21,0,1,0,248,152,tcp,normal
9.56,90,6924,0,0,0,1,0,0,0,232,452,udp,normal
16.12,1002,254,0,0,0,8,0,1,0,376,352,tcp,normal
3.91,1269,1514,0,0,0,25,0,0,0,465,116,tcp,normal
0.11,677,577,0,0,0,4,0,0,0,43,67,udp,normal
3.91,2306,38266,0,0,0,8,0,1,0,371,38,tcp,normal
31.39,1614,4398,0,0,0,20,0,1,1,261,314,tcp,normal
6.58,12804,858,0,0,0,18,0,0,0,118,216,tcp,normal
8.44,27262,525,0,0,0,6,0,0,0,483,347,udp,normal
14.29,859,1082,0,0,0,11,0,1,2,503,23,tcp,normal
1.22,32914,87481,0,0,0,7,0,1,0,294,469,tcp,normal
13.24,693,3553,0,0,0,11,1,1,0,139,276,icmp,attack
3.53,3796,2051,0,0,0,4,0,1,0,150,67,tcp,normal
4.91,208,4351,0,0,0,15,0,1,0,450,339,icmp,normal
3.14,1684,3477,0,0,0,8,0,0,0,397,296,tcp,normal
1.67,63416,4147,0,0,0,2,0,0,0,282,484,tcp,normal
