word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_free,word_freq_money,capital_run_longest,capital_run_total,is_spam
0.045,0.277,0.055,0.054,0.563,0.093,0.153,0.067,0.103,2,35,spam
0.191,0.088,0.268,0.001,0.325,0.042,0.105,0.187,0.075,2,326,spam
0.141,0.12,0.319,0.014,0.525,0.002,0.014,0.088,0.129,0,96,ham
0.094,0.074,0.057,0.029,0.07,0.002,0.034,0.246,0.057,2,236,spam
0.045,0.18,0.252,0.05,0.147,0.219,0.004,0.099,0.118,0,71,spam
0.024,0.003,0.334,0.009,0.307,0.011,0.153,0.775,0.017,4,318,spam
0.15,0.031,0.089,0.072,0.623,0.847,0.043,0.673,0.024,0,22,spam
0.067,0.063,0.037,0.023,0.324,0.018,0.014,0.322,0.234,2,196,spam
0.025,0.008,0.019,0.085,0.548,0.112,0.017,0.618,0.04,10,330,spam
0.022,0.122,0.171,0.005,0.193,0.298,0.197,0.046,0.423,1,216,spam
0.018,0.05,0.764,0.057,0.379,0.045,0.048,0.278,0.005,0,238,ham
0.15,0.032,0.346,0.017,1.173,0.133,0.027,0.078,0.068,1,149,spam
0.026,0.0,0.114,0.079,0.05,0.043,0.035,0.258,0.039,9,164,spam
0.075,0.127,0.154,0.026,0.785,0.036,0.005,0.094,0.551,4,14,spam
0.06,0.179,0.066,0.055,0.222,0.023,0.004,0.068,0.461,4,58,spam
0.087,0.05,0.036,0.136,0.309,0.172,0.045,0.638,0.027,0,256,spam
0.21,0.083,0.132,0.001,0.631,0.03,0.036,0.047,0.031,3,582,ham
0.202,0.026,0.125,0.001,0.158,0.033,0.022,0.284,0.138,2,156,spam
0.06,0.097,0.148,0.074,0.163,0.688,0.042,0.225,0.22,2,259,spam
0.002,0.001,0.611,0.052,0.225,0.04,0.004,0.072,0.109,5,230,ham
0.056,0.067,0.185,0.017,0.006,0.055,0.144,0.123,0.2,10,1479,spam
0.093,0.103,0.186,0.034,0.206,0.461,0.017,0.031,0.007,1,317,ham
0.082,0.25,0.027,0.002,0.103,0.046,0.004,0.508,0.102,7,198,spam
0.105,0.048,1.13,0.011,0.789,0.046,0.009,0.689,0.12,0,24,spam
0.017,0.145,0.296,0.028,0.028,0.176,0.005,0.264,0.021,2,90,spam
0.104,0.091,0.419,0.09,0.184,0.037,0.01,0.379,0.15,1,58,spam
0.02,0.262,0.107,0.033,0.884,0.027,0.027,0.017,0.289,12,384,spam
0.139,0.051,0.139,0.044,0.694,0.055,0.067,0.097,0.228,1,118,spam
0.041,0.038,0.148,0.103,0.363,0.121,0.016,0.08,0.028,4,153,ham
0.124,0.218,0.043,0.018,0.267,0.004,0.029,0.166,0.039,1,669,ham
0.005,0.005,0.234,0.06,0.099,0.047,0.132,0.041,0.069,3,362,spam
0.052,0.015,0.467,0.099,0.137,0.043,0.018,0.166,0.017,3,312,ham
0.122,0.009,0.036,0.011,0.028,0.028,0.079,0.212,0.308,0,31,spam
0.026,0.185,0.018,0.022,0.463,0.106,0.009,0.028,0.018,9,5,ham
0.159,0.001,0.268,0.195,0.117,0.034,0.01,0.028,0.143,8,27,spam
0.1,0.198,0.064,0.204,0.331,0.093,0.03,0.007,0.042,2,270,ham
0.089,0.06,0.196,0.013,0.133,0.07,0.013,0.286,0.085,5,106,spam
0.044,0.0,0.238,0.003,0.187,0.024,0.117,0.08,0.005,2,25,ham
0.066,0.051,0.078,0.016,0.243,0.031,0.003,0.051,0.023,7,269,ham
0.091,0.021,0.338,0.025,0.486,0.019,0.045,0.301,0.059,6,43,spam
0.064,0.098,0.16,0.029,0.071,0.006,0.046,0.031,0.113,0,178,spam
0.12,0.114,0.407,0.048,0.153,0.097,0.003,0.111,0.15,9,271,spam
0.057,0.067,0.288,0.115,0.042,0.112,0.066,0.273,0.003,1,187,spam
0.023,0.004,0.406,0.02,0.024,0.018,0.032,0.171,0.017,1,1011,spam
0.024,0.107,0.004,0.095,0.278,0.096,0.064,0.161,0.131,7,114,spam
0.001,0.185,0.056,0.005,0.063,0.402,0.088,0.034,0.168,1,75,spam
0.036,0.127,0.019,0.002,0.018,0.008,0.019,0.04,0.027,1,45,ham
0.138,0.177,0.117,0.035,0.682,0.067,0.033,0.175,0.026,2,140,spam
0.158,0.022,0.441,0.003,0.229,0.132,0.015,0.005,0.009,9,383,ham
0.023,0.22,0.126,0.025,0.043,0.005,0.011,0.407,0.016,1,587,spam
0.32,0.039,0.379,0.114,0.016,0.151,0.0,0.086,0.001,2,716,ham
0.07,0.001,0.079,0.014,0.038,0.389,0.166,0.108,0.089,2,152,spam
0.249,0.185,0.083,0.061,0.191,0.009,0.029,0.06,0.234,2,186,ham
0.123,0.284,0.452,0.018,0.331,0.173,0.001,0.419,0.016,6,174,spam
0.128,0.107,0.111,0.002,0.308,0.048,0.0,0.206,0.139,3,125,ham
0.009,0.026,0.312,0.041,0.047,0.016,0.017,0.12,0.085,7,33,spam
0.025,0.029,0.054,0.09,0.301,0.068,0.001,0.176,0.281,5,14,spam
0.001,0.063,0.594,0.026,0.156,0.007,0.023,0.096,0.16,2,115,spam
0.126,0.228,0.171,0.048,0.188,0.074,0.003,0.125,0.192,3,41,spam
0.042,0.016,0.285,0.115,0.485,0.002,0.002,0.089,0.102,6,435,spam
0.154,0.175,0.019,0.078,0.121,0.13,0.055,0.106,0.167,4,287,spam
0.041,0.034,0.136,0.011,0.048,0.067,0.119,0.076,0.043,10,193,spam
0.171,0.165,0.463,0.066,0.62,0.061,0.026,0.016,0.023,14,10,ham
0.014,0.253,0.419,0.035,0.072,0.022,0.091,0.008,0.244,6,195,spam
0.019,0.056,0.01,0.069,0.104,0.045,0.001,0.038,0.133,23,194,spam
0.042,0.045,0.072,0.034,0.368,0.02,0.075,0.058,0.01,5,116,ham
0.053,0.162,0.117,0.007,0.345,0.133,0.003,0.442,0.202,0,214,spam
0.043,0.075,0.038,0.042,0.483,0.022,0.091,0.189,0.043,4,390,spam
0.144,0.115,0.262,0.034,0.061,0.096,0.107,0.635,0.035,1,284,spam
0.01,0.098,0.041,0.036,0.13,0.033,0.077,0.083,0.098,2,128,ham
0.043,0.017,0.085,0.106,0.04,0.107,0.086,0.103,0.084,3,61,ham
0.182,0.186,0.218,0.113,0.234,0.078,0.041,0.254,0.077,2,130,spam
0.007,0.022,0.132,0.03,0.104,0.055,0.015,0.173,0.029,2,584,ham
0.285,0.269,0.268,0.03,0.35,0.112,0.052,0.15,0.321,3,343,spam
0.429,0.029,0.65,0.036,0.0,0.054,0.029,0.171,0.3,2,5,spam
0.009,0.132,0.025,0.037,0.018,0.172,0.0,0.175,0.0,1,306,ham
0.034,0.033,0.247,0.15,0.17,0.131,0.032,0.29,0.041,7,37,spam
0.047,0.038,0.052,0.052,0.952,0.078,0.053,0.221,0.005,3,169,spam
0.15,0.037,0.107,0.016,0.665,0.21,0.001,0.631,0.19,9,329,spam
0.091,0.138,0.007,0.038,1.535,0.177,0.049,0.591,0.218,11,165,spam
0.103,0.081,0.029,0.049,0.162,0.076,0.053,0.11,0.073,7,103,ham
0.142,0.215,0.077,0.051,0.014,0.007,0.009,0.007,0.183,3,78,ham
0.013,0.037,0.084,0.044,0.11,0.083,0.028,0.002,0.122,6,73,ham
0.179,0.118,0.46,0.01,0.338,0.044,0.167,0.026,0.069,1,363,ham
0.122,0.14,0.271,0.002,0.044,0.078,0.108,0.016,0.045,5,349,ham
0.086,0.016,0.716,0.021,0.107,0.104,0.026,0.093,0.031,3,347,ham
0.22,0.051,0.183,0.028,0.017,0.104,0.022,0.011,0.03,5,66,ham
0.12,0.066,0.055,0.003,0.193,0.112,0.007,0.196,0.083,7,321,spam
0.023,0.044,0.079,0.084,0.07,0.114,0.002,0.042,0.018,4,7,ham
0.056,0.039,0.077,0.021,0.029,0.012,0.018,0.144,0.019,5,46,ham
0.068,0.116,0.079,0.122,0.159,0.021,0.141,0.022,0.001,1,145,ham
0.006,0.024,0.224,0.008,0.13,0.1,0.159,0.352,0.095,4,104,spam
0.309,0.124,0.151,0.003,0.231,0.052,0.084,0.303,0.518,3,24,spam
0.014,0.273,0.097,0.033,0.415,0.144,0.022,0.098,0.22,3,9,spam
0.12,0.083,0.032,0.01,0.036,0.013,0.008,0.483,0.122,3,189,spam
0.071,0.095,0.004,0.139,0.47,0.021,0.045,0.041,0.154,2,75,ham
0.003,0.007,0.049,0.001,0.008,0.082,0.052,0.336,0.054,2,3,spam
0.259,0.2,0.023,0.027,0.176,0.069,0.028,0.158,0.035,6,113,spam
0.191,0.034,0.308,0.131,0.266,0.031,0.059,0.08,0.046,4,73,ham
0.074,0.095,0.024,0.024,0.944,0.052,0.069,0.018,0.008,0,172,ham
0.026,0.387,0.258,0.005,0.256,0.004,0.076,0.038,0.1,0,531,ham
0.013,0.091,0.097,0.018,0.052,0.004,0.035,0.397,0.019,4,74,spam
0.045,0.129,0.015,0.034,0.219,0.01,0.078,0.187,0.144,9,1171,spam
0.029,0.059,0.335,0.01,0.151,0.086,0.001,0.054,0.021,0,18,ham
0.071,0.006,0.173,0.031,0.196,0.199,0.057,0.137,0.026,4,18,spam
0.339,0.16,0.054,0.09,0.066,0.03,0.013,0.023,0.315,10,250,spam
0.086,0.004,0.45,0.103,0.208,0.003,0.016,0.021,0.011,0,276,ham
0.221,0.121,0.009,0.003,0.049,0.123,0.005,0.477,0.069,2,110,spam
0.105,0.002,0.045,0.009,0.409,0.193,0.011,0.122,0.006,13,67,ham
0.064,0.198,0.279,0.016,0.27,0.015,0.241,0.09,0.009,0,316,spam
0.193,0.017,0.247,0.045,0.025,0.049,0.027,0.595,0.1,5,626,spam
0.064,0.072,0.068,0.022,0.661,0.017,0.131,0.102,0.1,4,919,spam
0.203,0.091,0.013,0.093,0.287,0.011,0.009,0.082,0.021,1,201,ham
0.034,0.061,0.39,0.063,0.114,0.104,0.011,0.064,0.206,0,270,ham
0.014,0.042,0.075,0.005,0.014,0.343,0.041,0.167,0.121,3,345,ham
0.193,0.063,0.044,0.049,0.3,0.113,0.022,0.163,0.036,7,321,spam
0.089,0.037,0.145,0.006,0.14,0.419,0.052,0.003,0.029,1,1004,ham
0.22,0.058,0.482,0.015,0.715,0.057,0.027,0.212,0.14,6,333,spam
0.278,0.044,0.009,0.01,0.011,0.228,0.083,0.311,0.132,4,217,spam
0.006,0.084,0.29,0.01,0.012,0.023,0.028,0.191,0.016,2,94,ham
0.07,0.027,0.17,0.048,0.895,0.013,0.042,0.408,0.043,5,182,spam
0.047,0.448,0.111,0.041,1.005,0.121,0.019,0.065,0.024,1,425,ham
0.098,0.069,0.273,0.01,0.008,0.046,0.061,0.043,0.035,3,73,ham
0.158,0.022,0.675,0.231,0.378,0.038,0.053,0.239,0.034,4,6,spam
0.033,0.065,0.052,0.027,0.075,0.111,0.025,0.042,0.373,3,79,spam
0.081,0.201,0.031,0.005,0.363,0.041,0.016,0.019,0.139,3,645,ham
0.123,0.002,0.488,0.006,0.609,0.085,0.048,0.02,0.151,7,316,ham
0.014,0.114,0.221,0.044,0.032,0.036,0.143,0.293,0.032,5,41,spam
0.168,0.079,0.115,0.193,0.082,0.153,0.007,0.006,0.0,5,2,ham
0.093,0.019,0.17,0.042,0.007,0.037,0.08,0.068,0.006,11,221,ham
0.299,0.17,0.274,0.149,0.013,0.077,0.039,0.028,0.081,25,173,ham
0.041,0.046,0.297,0.029,0.009,0.002,0.037,0.281,0.034,4,17,spam
0.011,0.035,0.505,0.029,0.484,0.157,0.163,0.14,0.021,2,676,spam
0.071,0.176,0.111,0.035,0.106,0.097,0.047,0.046,0.005,8,192,ham
0.009,0.102,0.069,0.06,0.204,0.021,0.089,0.278,0.209,1,211,spam
0.349,0.229,0.204,0.023,0.465,0.024,0.036,0.278,0.092,4,384,spam
0.004,0.099,0.107,0.1,0.205,0.03,0.014,0.148,0.011,4,82,ham
0.14,0.135,0.181,0.001,0.168,0.086,0.059,0.065,0.145,21,163,spam
0.074,0.181,0.109,0.029,0.003,0.079,0.128,0.177,0.141,24,172,spam
0.046,0.006,0.033,0.036,0.252,0.032,0.092,0.542,0.034,8,684,spam
0.007,0.15,0.127,0.047,0.04,0.118,0.011,0.011,0.021,3,28,ham
0.097,0.095,0.235,0.016,0.434,0.22,0.019,0.062,0.168,4,285,spam
0.088,0.007,0.321,0.028,0.089,0.004,0.036,0.067,0.04,2,171,ham
0.033,0.071,0.136,0.033,0.336,0.054,0.042,0.2,0.188,9,373,spam
0.241,0.009,0.036,0.058,0.312,0.09,0.011,0.211,0.004,7,357,ham
0.036,0.133,0.107,0.074,0.288,0.088,0.013,0.046,0.069,7,2,spam
0.06,0.079,0.309,0.067,0.093,0.002,0.071,0.049,0.02,1,59,ham
0.078,0.307,0.106,0.021,0.093,0.024,0.066,0.527,0.111,3,40,spam
0.011,0.02,0.238,0.375,0.596,0.006,0.091,0.282,0.588,4,124,spam
0.269,0.093,0.142,0.094,0.004,0.084,0.135,0.544,0.053,1,471,spam
0.047,0.024,0.055,0.015,0.06,0.104,0.018,0.354,0.011,2,1,spam
0.008,0.095,0.318,0.011,0.283,0.017,0.098,0.103,0.038,0,134,ham
0.049,0.128,0.018,0.019,0.51,0.04,0.055,0.026,0.222,16,432,spam
0.092,0.128,0.149,0.03,0.133,0.04,0.158,0.199,0.145,7,521,spam
0.072,0.169,0.047,0.095,0.318,0.171,0.016,0.087,0.026,5,214,ham
0.119,0.192,0.014,0.075,0.244,0.022,0.016,0.111,0.307,1,354,spam
0.006,0.008,0.14,0.095,0.02,0.079,0.061,0.111,0.097,2,78,spam
0.033,0.042,0.138,0.016,0.292,0.153,0.132,0.551,0.018,1,67,spam
0.171,0.116,0.245,0.045,0.504,0.177,0.087,0.014,0.085,4,10,ham
0.008,0.069,0.273,0.017,1.466,0.11,0.065,0.043,0.06,9,140,ham
0.193,0.021,0.26,0.006,0.009,0.036,0.024,0.187,0.171,0,122,spam
0.01,0.08,0.105,0.058,0.324,0.173,0.063,0.43,0.042,1,93,spam
0.18,0.052,0.2,0.008,0.161,0.136,0.081,0.5,0.208,1,24,spam
0.045,0.049,0.172,0.055,0.003,0.122,0.07,0.164,0.167,6,52,spam
0.095,0.166,0.109,0.052,0.286,0.007,0.056,0.007,0.112,11,46,ham
0.017,0.052,0.182,0.083,0.039,0.004,0.002,0.09,0.03,7,576,ham
0.007,0.003,0.588,0.008,0.143,0.119,0.054,0.502,0.352,4,679,spam
0.024,0.006,0.043,0.077,0.091,0.29,0.033,0.139,0.08,1,1,ham
0.014,0.194,0.472,0.362,0.134,0.149,0.163,0.259,0.238,7,37,spam
0.037,0.323,0.011,0.095,0.204,0.178,0.047,0.063,0.024,1,439,ham
0.072,0.117,0.074,0.07,0.134,0.079,0.047,0.005,0.41,2,8,spam
0.089,0.045,0.068,0.054,0.241,0.036,0.256,0.173,0.169,2,575,spam
0.156,0.279,0.197,0.027,0.082,0.113,0.005,0.36,0.298,2,96,spam
0.107,0.109,0.028,0.066,0.303,0.124,0.016,0.926,0.024,2,155,spam
0.094,0.186,0.428,0.064,0.577,0.113,0.053,0.375,0.056,7,289,spam
0.053,0.145,0.353,0.05,0.076,0.293,0.019,0.161,0.01,1,56,spam
0.064,0.048,0.211,0.08,0.213,0.046,0.021,0.188,0.015,9,21,ham
0.054,0.065,0.123,0.03,0.314,0.004,0.112,0.348,0.033,10,332,spam
0.185,0.021,0.54,0.006,0.249,0.239,0.043,0.004,0.303,3,835,spam
0.026,0.035,0.355,0.041,0.137,0.017,0.005,0.606,0.11,1,215,spam
0.001,0.151,0.138,0.015,0.308,0.12,0.019,0.152,0.038,4,349,spam
0.105,0.224,0.242,0.024,0.009,0.207,0.004,0.608,0.309,9,567,spam
0.023,0.129,0.167,0.001,0.139,0.037,0.041,0.289,0.135,2,52,spam
0.221,0.063,0.177,0.024,0.228,0.177,0.01,0.033,0.237,9,86,spam
0.196,0.009,0.08,0.083,0.006,0.04,0.097,0.036,0.262,6,49,spam
0.008,0.006,0.124,0.039,0.213,0.158,0.043,0.087,0.139,22,13,spam
0.011,0.047,0.016,0.0,0.319,0.007,0.003,0.061,0.028,9,264,ham
0.068,0.062,0.088,0.032,0.427,0.106,0.018,0.116,0.568,1,31,spam
0.094,0.094,0.238,0.017,0.036,0.113,0.048,0.185,0.039,3,19,spam
0.032,0.001,0.612,0.032,1.399,0.068,0.02,0.115,0.111,1,89,spam
0.126,0.458,0.66,0.026,0.28,0.116,0.036,0.012,0.186,0,12,ham
0.09,0.045,0.162,0.134,0.135,0.257,0.12,0.743,0.019,6,40,spam
0.039,0.188,0.187,0.002,0.086,0.132,0.022,0.111,0.094,12,15,spam
0.003,0.077,0.041,0.058,0.255,0.325,0.02,0.381,0.047,18,420,spam
0.139,0.014,0.238,0.095,0.64,0.06,0.086,0.015,0.028,2,303,ham
0.024,0.16,0.015,0.16,0.221,0.075,0.019,0.332,0.001,1,393,spam
0.18,0.124,0.067,0.01,0.325,0.031,0.004,0.038,0.206,4,405,ham
0.055,0.075,0.221,0.038,0.133,0.424,0.01,0.228,0.015,1,578,ham
0.086,0.072,0.074,0.002,0.147,0.006,0.149,0.217,0.21,2,41,spam
0.206,0.009,0.01,0.035,0.101,0.044,0.135,0.481,0.092,9,461,spam
0.199,0.107,0.357,0.007,0.367,0.035,0.013,0.077,0.097,8,149,ham
0.046,0.242,0.074,0.091,0.134,0.049,0.04,0.023,0.176,11,36,spam
0.023,0.01,0.013,0.006,0.063,0.25,0.007,0.4,0.071,3,213,spam
0.149,0.031,0.016,0.036,0.138,0.046,0.056,0.081,0.044,4,79,ham
0.057,0.233,0.058,0.037,0.577,0.249,0.01,0.053,0.015,7,10,ham
0.021,0.033,0.039,0.178,0.402,0.055,0.003,0.133,0.084,1,16,ham
0.235,0.106,0.298,0.053,0.122,0.193,0.087,0.032,0.081,9,110,spam
0.022,0.077,0.078,0.017,0.712,0.074,0.02,0.07,0.035,0,350,ham
0.003,0.091,0.327,0.014,0.023,0.037,0.006,0.097,0.092,8,75,spam
0.002,0.054,0.038,0.007,0.015,0.06,0.09,0.065,0.058,7,291,ham
0.097,0.036,0.136,0.071,0.041,0.055,0.072,0.12,0.164,2,11,spam
0.108,0.005,0.233,0.059,0.037,0.03,0.058,0.097,0.082,7,100,spam
0.037,0.136,0.211,0.047,0.028,0.034,0.121,0.298,0.271,1,27,spam
0.039,0.137,0.184,0.002,0.325,0.021,0.034,0.501,0.073,4,398,spam
0.041,0.111,0.518,0.072,0.276,0.041,0.007,0.021,0.218,6,688,ham
0.114,0.103,0.052,0.051,0.313,0.098,0.003,0.347,0.074,6,79,spam
0.006,0.028,0.136,0.166,0.35,0.049,0.019,0.537,0.082,20,899,spam
0.265,0.002,0.431,0.044,0.424,0.125,0.005,0.232,0.046,1,279,spam
0.025,0.165,0.016,0.018,0.07,0.434,0.038,1.126,0.051,3,0,spam
0.803,0.068,0.012,0.024,0.292,0.047,0.001,0.082,0.27,11,133,spam
0.019,0.037,0.053,0.01,0.26,0.062,0.029,0.355,0.025,4,359,spam
0.148,0.011,0.2,0.064,0.863,0.018,0.01,0.224,0.013,10,153,spam
0.025,0.006,0.06,0.062,0.079,0.05,0.023,0.078,0.177,3,160,ham
0.008,0.043,0.042,0.011,0.018,0.13,0.056,0.244,0.086,8,119,spam
0.208,0.163,0.123,0.009,0.318,0.025,0.022,0.143,0.033,10,101,ham
0.196,0.251,0.19,0.004,0.404,0.02,0.021,0.042,0.057,9,6,ham
0.052,0.227,0.057,0.122,0.1,0.047,0.234,0.038,0.074,10,194,spam
0.121,0.253,0.072,0.013,0.254,0.171,0.063,0.25,0.09,1,291,spam
0.081,0.238,0.19,0.021,0.018,0.098,0.036,0.249,0.172,3,312,spam
0.192,0.075,0.583,0.016,0.966,0.316,0.043,0.151,0.05,1,196,spam
0.038,0.025,0.225,0.027,0.035,0.235,0.048,0.139,0.113,1,83,ham
0.074,0.16,0.305,0.063,0.021,0.016,0.001,0.04,0.18,3,5,ham
0.066,0.024,0.091,0.102,0.014,0.004,0.004,0.112,0.186,16,452,spam
0.044,0.031,0.064,0.01,0.167,0.051,0.052,0.41,0.029,4,112,spam
0.222,0.027,0.121,0.058,0.031,0.074,0.023,0.386,0.043,10,184,spam
0.018,0.072,0.329,0.022,0.41,0.072,0.003,0.216,0.09,14,43,spam
0.016,0.039,0.122,0.197,0.687,0.014,0.018,1.187,0.217,0,31,spam
0.086,0.017,0.375,0.018,0.09,0.013,0.007,0.447,0.156,1,18,spam
0.107,0.06,0.898,0.0,0.297,0.005,0.124,0.031,0.088,2,321,spam
0.022,0.207,0.015,0.036,0.013,0.19,0.011,0.102,0.412,5,208,spam
0.05,0.085,0.009,0.008,0.147,0.295,0.008,0.028,0.058,0,194,ham
0.293,0.211,0.032,0.002,0.104,0.012,0.049,0.126,0.185,8,504,spam
0.028,0.022,0.097,0.06,0.078,0.024,0.037,0.3,0.171,0,35,spam
0.11,0.018,0.028,0.066,0.31,0.009,0.043,0.034,0.239,1,37,spam
0.135,0.086,0.409,0.031,0.042,0.21,0.029,0.425,0.44,2,42,spam
0.059,0.062,0.005,0.056,0.591,0.319,0.031,0.168,0.068,4,110,spam
0.277,0.108,0.076,0.039,0.328,0.03,0.075,0.276,0.022,11,415,spam
0.133,0.158,0.041,0.05,0.372,0.036,0.012,0.009,0.062,17,427,ham
0.061,0.139,0.536,0.045,0.822,0.045,0.025,0.02,0.192,11,179,ham
0.084,0.285,0.221,0.055,0.856,0.07,0.158,0.194,0.181,1,215,spam
0.118,0.051,0.486,0.011,0.241,0.115,0.011,0.364,0.041,5,456,spam
0.09,0.023,0.717,0.016,0.205,0.07,0.017,0.414,0.005,3,196,spam
0.211,0.08,0.137,0.029,0.123,0.302,0.011,0.233,0.071,1,52,spam
0.044,0.012,0.053,0.03,0.377,0.011,0.001,0.045,0.064,4,244,ham
0.036,0.034,0.043,0.074,0.232,0.16,0.016,0.043,0.009,2,294,ham
0.024,0.023,0.05,0.023,0.81,0.041,0.002,0.426,0.158,2,202,spam
0.004,0.051,0.247,0.009,0.082,0.047,0.008,0.024,0.033,0,64,ham
0.004,0.012,0.008,0.014,0.111,0.123,0.023,0.232,0.104,19,102,spam
0.204,0.003,0.011,0.012,0.114,0.265,0.001,0.153,0.011,6,127,ham
0.113,0.107,0.187,0.066,0.492,0.126,0.07,0.109,0.197,2,31,spam
0.108,0.094,0.205,0.032,0.031,0.15,0.079,0.116,0.134,12,120,spam
0.095,0.123,0.219,0.062,0.182,0.139,0.027,0.581,0.049,15,35,spam
0.189,0.108,0.093,0.027,0.167,0.039,0.209,0.395,0.099,8,138,spam
0.065,0.012,0.328,0.11,0.023,0.141,0.057,0.4,0.021,5,10,spam
0.204,0.034,0.153,0.205,0.159,0.153,0.068,0.104,0.423,2,593,spam
0.045,0.014,0.022,0.055,0.216,0.076,0.011,0.023,0.159,3,57,ham
0.261,0.185,0.319,0.1,0.02,0.077,0.091,1.227,0.156,3,126,spam
0.12,0.137,0.612,0.035,0.214,0.143,0.145,0.031,0.017,15,7,spam
0.03,0.023,0.012,0.136,0.96,0.17,0.013,0.145,0.002,7,43,ham
0.083,0.042,0.099,0.089,1.158,0.041,0.058,0.061,0.088,2,236,spam
0.076,0.34,0.134,0.24,0.228,0.162,0.069,0.143,0.016,5,24,spam
0.015,0.09,0.032,0.049,0.217,0.168,0.018,0.073,0.152,5,198,ham
0.089,0.162,0.405,0.076,0.101,0.027,0.032,0.454,0.054,8,0,spam
0.038,0.031,0.067,0.039,1.755,0.126,0.005,0.691,0.041,1,125,spam
0.005,0.024,0.306,0.015,0.096,0.021,0.01,0.106,0.008,6,256,ham
0.297,0.153,0.222,0.022,0.181,0.01,0.003,0.015,0.554,2,522,spam
0.103,0.116,0.182,0.112,0.001,0.085,0.041,0.218,0.312,1,136,spam
0.209,0.114,0.043,0.003,0.129,0.239,0.049,0.095,0.014,7,367,ham
0.113,0.08,0.05,0.045,0.022,0.004,0.124,0.853,0.04,2,324,spam
0.044,0.083,0.01,0.023,0.409,0.175,0.039,0.019,0.05,7,70,ham
0.072,0.133,0.055,0.024,0.247,0.071,0.015,0.025,0.035,1,415,ham
0.113,0.031,0.085,0.108,0.255,0.197,0.003,0.24,0.273,21,204,spam
0.323,0.044,0.358,0.096,0.101,0.185,0.108,0.284,0.128,8,22,spam
0.029,0.205,0.091,0.046,0.506,0.208,0.033,0.127,0.312,2,560,spam
0.208,0.037,0.281,0.016,0.001,0.146,0.067,0.065,0.208,7,39,spam
0.258,0.079,0.116,0.032,0.122,0.185,0.001,0.074,0.14,1,127,spam
0.111,0.121,0.307,0.026,0.323,0.019,0.033,0.082,0.119,5,126,spam
0.268,0.95,0.748,0.022,0.716,0.036,0.02,0.051,0.201,0,196,ham
0.051,0.057,0.055,0.005,0.08,0.028,0.002,0.38,0.115,2,219,spam
0.306,0.056,0.397,0.039,0.234,0.136,0.075,0.013,0.021,19,53,ham
0.121,0.185,0.194,0.018,0.232,0.017,0.036,0.105,0.104,1,87,spam
0.004,0.164,0.34,0.054,0.622,0.02,0.02,0.275,0.072,5,31,spam
0.237,0.131,0.211,0.019,0.016,0.211,0.082,0.001,0.401,0,27,spam
0.066,0.062,0.11,0.028,0.166,0.122,0.03,0.421,0.071,6,349,spam
0.062,0.039,0.052,0.003,0.06,0.208,0.0,0.245,0.004,2,278,ham
0.084,0.094,0.015,0.245,0.007,0.015,0.145,0.015,0.031,2,117,ham
0.016,0.209,0.153,0.035,0.048,0.051,0.015,0.451,0.249,2,20,spam
0.063,0.215,0.928,0.001,1.125,0.033,0.089,0.134,0.328,1,120,spam
0.178,0.011,0.268,0.039,0.073,0.001,0.085,0.211,0.13,14,70,spam
0.002,0.056,0.079,0.102,0.82,0.033,0.009,0.427,0.006,12,301,spam
0.032,0.062,0.351,0.074,0.069,0.048,0.032,0.426,0.002,10,20,spam
0.0,0.38,0.293,0.06,0.803,0.01,0.002,0.105,0.065,1,120,ham
0.054,0.113,0.066,0.008,0.319,0.084,0.022,0.054,0.802,1,179,spam
0.13,0.052,0.003,0.054,0.036,0.048,0.066,0.06,0.203,5,850,spam
0.16,0.003,0.025,0.073,0.262,0.005,0.014,0.29,0.27,18,19,spam
0.29,0.083,0.42,0.042,0.115,0.122,0.006,0.53,0.098,5,24,spam
0.094,0.01,0.362,0.112,0.145,0.131,0.035,0.015,0.196,2,885,spam
0.029,0.18,0.07,0.016,0.174,0.18,0.038,0.003,0.039,9,104,ham
0.258,0.14,0.067,0.014,0.165,0.066,0.056,0.346,0.003,1,272,spam
0.149,0.062,0.315,0.102,0.327,0.346,0.071,0.098,0.25,11,306,spam
0.085,0.056,0.555,0.049,0.439,0.245,0.06,0.065,0.025,18,76,ham
0.119,0.228,0.302,0.0,0.12,0.08,0.093,0.042,0.13,17,48,spam
0.258,0.034,0.186,0.022,0.775,0.059,0.013,0.085,0.108,1,65,ham
0.125,0.029,0.056,0.098,0.836,0.0,0.042,0.711,0.017,4,289,spam
0.046,0.28,0.149,0.001,0.012,0.124,0.022,0.755,0.022,4,367,spam
0.125,0.166,0.053,0.0,0.005,0.083,0.164,0.081,0.04,1,240,spam
0.004,0.172,0.33,0.017,0.166,0.277,0.029,0.663,0.141,4,116,spam
0.049,0.022,0.098,0.123,0.268,0.09,0.161,0.071,0.004,5,61,spam
0.052,0.015,0.359,0.116,0.098,0.494,0.073,0.385,0.052,2,111,spam
0.018,0.003,0.096,0.037,0.09,0.192,0.063,0.048,0.109,2,492,ham
0.002,0.027,0.348,0.04,0.34,0.307,0.034,0.35,0.019,0,398,spam
0.014,0.149,0.081,0.02,0.276,0.04,0.029,0.087,0.013,16,78,spam
0.106,0.027,0.116,0.014,0.055,0.016,0.037,0.044,0.049,8,79,ham
